    983.85755391     909.75588556     527.88557230
     39.87728247     217.48654275     734.75905961
    102.52821683     427.11881382     757.57290924
    891.01668442     191.76864028     499.49623807
    696.98692192     478.75451412     169.76453651
    172.81363447     563.96684589     756.21674059
    884.95750813     480.83914839     722.58963330
     33.27329458     922.02650659     318.65980910
    302.49982295     296.32401340     697.18655138
    232.56515676     124.22930222     224.26206582
    493.73630364     607.24531422     267.16859046
    471.17170155     146.36734088      99.43933138
    226.05529997     311.42657032     614.36906812
    995.89821184      95.51488426     763.99926271
    653.78604767     736.50597070     971.99605777
    527.57692455     715.41155629     700.92781200
    958.09269369     988.37038921     636.56626765
    129.88279067     140.52263933     613.44629089
    416.04852603     172.54030806     590.77888149
    220.66125936     535.60844694     882.43351452
    182.10312639     736.15059896     940.06286466
    213.91977752     463.56695214     788.13340831
    421.30555325     694.93283457     663.90277383
    740.45077746     521.45101760     769.26031372
    128.16861324     191.81099543      36.87564052
    337.74286571      88.99251422     809.53103668
    739.32229110     837.05573056     285.79885200
    971.16773062     349.70082499      60.07856552
    238.57918486     743.27033793      58.00616884
    760.12566954     916.12389447     444.34396338
    768.89030299     495.47461397     367.77179286
    119.69775246     985.37086741      95.86004033
    477.62024984     727.81752456     774.33014138
    524.88414455     395.66348092     805.03586065
    728.27143489       8.86456855     259.19674023
     61.24637186     166.68623042      97.19292265
      0.01567928      53.88167317      44.49922361
     77.53357015     649.35611777     421.76554092
    789.74651908     574.76285313     483.11675316
    263.52167933     589.28092457     644.97948747
    270.91126483     323.99789026     800.35993075
    988.37656807     363.53900254     429.13533767
    205.62791555     205.22630923     412.68341728
    788.50554432     549.83669778     144.56955164
    294.29435511     985.42844410     105.37956474
    268.66390010     285.37031416     573.21934149
    432.54163229      54.74966627     106.71358421
    219.80831689     432.12794253     698.35451418
    269.74618168     318.38200256     218.87010393
    406.36476428     772.59318892     986.80362896
     97.47247030     281.93052685      46.31705165
    244.31974359     645.66586895     727.21398050
     39.27255796     526.80340480     208.59199446
    970.19424940     388.21985591     805.65090515
    177.64105051     898.45116106     780.45440548
    102.95640030     811.11822129     688.96005847
    973.72626233     158.16187028     351.70270146
    114.34452940     205.11147669      66.70780995
    535.20978826     613.13587363     767.40018640
    170.06039814     147.08898037     974.62802519
    621.29750039     557.29376551     946.72203807
     27.25274443     434.16894946     706.25947262
    450.26603781     953.80049290     415.62131253
    746.24352983     261.47285489     417.29091686
     34.41654240     574.27205265     450.68711576
    904.75173290      67.30350809     377.81559600
    226.55375499     984.82453683     978.44643145
    472.11907826     170.24596882     177.56181172
    803.23394798     308.58869912     463.94518971
    181.87374909     952.96368187     162.37486860
    761.84879838     436.31686570      45.11046738
    171.62520027      21.73502046     347.39966940
    124.49309049     355.37192987     616.33460020
    749.17334586     438.82819286     952.14861955
    392.75431279     245.71474746     727.76058304
    668.46858974     624.07550757     999.56378108
    905.34831533     752.10103893     300.48883162
    324.08830539     408.43967786     315.79295840
