497.331	769.218	562.459
498.67	834.985	22.8035
207.26	61.6268	873.086
899.143	492.046	446.379
60.429	45.4635	46.0908
245.231	107.214	547.728
301.629	309.619	638.882
180.86	50.7167	535.653
203.116	226.893	79.0235
410.587	20.872	327.311
391.777	49.6766	30.6183
302.836	813.138	313.575
780.965	363.807	902.806
351.288	677.016	348.963
322.069	427.03	263.919
150.601	946.022	651.94
453.05	403.728	385.015
72.2832	178.762	694.278
918.502	830.643	284.103
258.792	372.13	498.014
747.375	50.5601	86.844
468.437	473.73	423.665
321.856	719.724	727.689
296.155	683.607	741.073
889.188	92.531	242.853
222.877	624.897	857.12
476.608	696.951	809.271
765.142	816.29	423.588
962.259	91.7811	487.398
680.986	83.34	383.014
618.054	46.7063	925.095
319.061	739.428	383.96
78.0601	479.022	625.742
182.906	560.565	732.56
435.358	266.307	179.207
533.995	25.6305	285.053
685.598	993.502	388.211
625.795	323.412	8.91061
440.364	514.559	553.842
719.398	453.629	759.894
609.412	238.137	294.788
227.125	695.283	499.381
805.021	990.533	228.684
756.961	964.286	803.99
698.476	73.0104	13.7647
967.038	918.926	9.09716
768.869	94.0786	514.296
650.122	124.593	199.855
562.248	559.723	918.06
602.56	816.579	668.203
260.002	79.1064	764.365
939.203	956.778	983.959
798.986	303.078	493.422
84.1365	904.985	679.98
939.883	961.296	824.208
686.53	147.608	107.57
762.249	663.457	327.342
953.656	481.184	133.946
83.3963	935.443	440.186
713.247	7.67978	891.26
296.384	577.514	580.303
247.05	539.816	320.335
924.645	758.205	545.281
483.413	480.361	308.379
594.159	213.201	507.333
950.266	423.592	754.522
899.65	642.96	205.336
916.202	914.81	432.598
54.4152	266.434	536.669
894.58	344.096	992.683
341.404	106.491	230.684
811.613	185.459	774.266
672.732	936.681	871.998
74.4617	536.976	339.512
676.812	191.531	243.103
447.711	494.762	884.989
618.949	759.582	283.689
446.397	887.17	977.286
621.522	437.048	369.449
885.246	168.372	813.56
712.941	54.783	616.769
518.917	14.3549	28.3057
864.781	499.562	229.54
326.612	748.491	754.06
975.369	145.476	248.211
606.585	50.4167	46.726
774.127	314.057	420.293
657.016	645.114	373.902
653.357	644.521	661.503
519.307	93.4623	276.376
954.509	566.056	595.861
732.808	947.8	880.976
819.959	462.985	344.912
370.814	803.602	143.232
593.578	980.079	605.302
468.71	367.658	441.228
607.641	21.944	657.75
951.745	719.639	834.928
672.324	593.246	642.124
836.945	862.064	257.621
931.665	458.959	519.946
876.713	782.711	374.391
211.86	181.737	986.546
938.047	61.8256	703.762
838.674	275.711	839.716
235.358	864.478	743.533
318.871	162.847	377.817
524.989	192.403	560.379
